"Date","Provider_Org_code","Provider_name","total_complete","total_incomplete","median_wait_complete","median_wait_incomplete","twoweek_complete","twoweek_incomplete"
2016-12-01,"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST",20,15,1.3,2.5,0.85,0.4
2016-12-01,"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST",37,2,1.32352941176471,3,0.810810810810811,0
2016-12-01,"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST",26,21,1.5,2.5,0.692307692307692,0.428571428571429
2016-12-01,"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST",23,13,0.958333333333333,1.5,0.91304347826087,0.615384615384615
2016-12-01,"RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST",6,0,1,13,1,NA
2016-12-01,"RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST",40,17,1.44444444444444,1.78571428571429,0.875,0.588235294117647
2016-12-01,"RXX","SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST",12,4,1.71428571428571,3,0.666666666666667,0
2016-12-01,"RXY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST",16,21,1.44444444444444,1.5625,0.8125,0.666666666666667
2016-12-01,"RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST",12,45,2.33333333333333,5.08333333333333,0.416666666666667,0.133333333333333
2016-12-01,"RYK","DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST",9,7,0.9,0.7,1,0.714285714285714
2016-12-01,"TAD","BRADFORD DISTRICT CARE NHS FOUNDATION TRUST",24,29,1.53846153846154,4.64285714285714,0.75,0.103448275862069
2016-12-01,"TAE","MANCHESTER MENTAL HEALTH AND SOCIAL CARE TRUST",0,10,13,6,NA,0.2
2016-12-01,"TAF","CAMDEN AND ISLINGTON NHS FOUNDATION TRUST",12,10,1.28571428571429,1.25,0.916666666666667,0.8
2016-12-01,"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST",15,13,1.92857142857143,4.25,0.533333333333333,0.153846153846154
2016-12-01,"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST",7,21,1.7,3.5,0.714285714285714,0.0952380952380952
2017-01-01,"NHV","COMMUNITY LINKS (NORTHERN) LTD",26,20,1.33333333333333,2.2,0.653846153846154,0.45
2017-01-01,"NKD","THE YOUTH ENQUIRY SERVICE (PLYMOUTH) LTD",8,6,6,7,0.125,0.333333333333333
2017-01-01,"NQL","NAVIGO",5,1,1.5,0.5,1,1
2017-01-01,"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",4,0,0.666666666666667,13,0.75,NA
2017-01-01,"R1C","SOLENT NHS TRUST",4,5,3,0.625,0.25,1
2017-01-01,"R1F","ISLE OF WIGHT NHS TRUST",4,2,0.5,0.5,1,1
2017-01-01,"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST",21,14,1.54166666666667,1.33333333333333,0.761904761904762,0.642857142857143
2017-01-01,"RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST",1,2,0.5,1,1,1
2017-01-01,"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",16,0,0.727272727272727,13,1,NA
2017-01-01,"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST",4,17,1.5,5.5,0.75,0.176470588235294
2017-01-01,"RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST",22,11,1.66666666666667,3.375,0.590909090909091,0.0909090909090909
2017-01-01,"RJ8","CORNWALL PARTNERSHIP NHS FOUNDATION TRUST",8,6,0.571428571428571,1.5,1,0.833333333333333
2017-01-01,"RKL","WEST LONDON MENTAL HEALTH NHS TRUST",7,8,1.83333333333333,1.66666666666667,0.571428571428571,0.625
2017-01-01,"RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST",10,0,1.2,13,0.9,NA
2017-01-01,"RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST",27,27,1.4375,4.5,0.666666666666667,0.259259259259259
2017-01-01,"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST",5,7,1.375,6.5,1,0.285714285714286
2017-01-01,"RNU","OXFORD HEALTH NHS FOUNDATION TRUST",20,29,1.875,1.72222222222222,0.55,0.586206896551724
2017-01-01,"RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST",10,0,0.714285714285714,13,1,NA
2017-01-01,"RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST",9,0,0.75,13,0.777777777777778,NA
2017-01-01,"RPG","OXLEAS NHS FOUNDATION TRUST",14,2,1.83333333333333,1,0.571428571428571,0.5
2017-01-01,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST",28,28,0.933333333333333,2.25,0.714285714285714,0.464285714285714
2017-01-01,"RQY","SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST",17,7,1.625,1.16666666666667,0.764705882352941,0.857142857142857
2017-01-01,"RRD","NORTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",3,6,0.75,1.33333333333333,1,0.833333333333333
2017-01-01,"RRE","SOUTH STAFFORDSHIRE AND SHROPSHIRE HEALTHCARE NHS FOUNDATION TRUST",12,3,0.857142857142857,3.5,0.833333333333333,0
2017-01-01,"RRP","BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",17,20,1.85,3.2,0.588235294117647,0.4
2017-01-01,"RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST",21,11,0.75,1.25,0.857142857142857,0.636363636363636
2017-01-01,"RT2","PENNINE CARE NHS FOUNDATION TRUST",26,49,1.66666666666667,2.1,0.615384615384615,0.489795918367347
2017-01-01,"RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST",11,36,0.916666666666667,1.33333333333333,1,0.722222222222222
2017-01-01,"RTQ","2GETHER NHS FOUNDATION TRUST",6,10,1,1.33333333333333,0.833333333333333,0.7
2017-01-01,"RTV","NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST",27,52,1.53125,2,0.777777777777778,0.5
2017-01-01,"RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST",19,48,1.35714285714286,3.75,0.736842105263158,0.375
2017-01-01,"RV5","SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST",27,23,1.64285714285714,2.5,0.592592592592593,0.391304347826087
2017-01-01,"RV9","HUMBER NHS FOUNDATION TRUST",17,7,1.05555555555556,0.875,1,0.857142857142857
2017-01-01,"RVN","AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST",38,37,1.1875,1.60526315789474,0.842105263157895,0.702702702702703
2017-01-01,"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST",38,9,0.791666666666667,0.642857142857143,0.789473684210526,0.888888888888889
2017-01-01,"RW4","MERSEY CARE NHS FOUNDATION TRUST",13,61,0.928571428571429,9.625,0.769230769230769,0.245901639344262
2017-01-01,"RW5","LANCASHIRE CARE NHS FOUNDATION TRUST",50,44,1,1.75,0.82,0.590909090909091
2017-01-01,"RWK","EAST LONDON NHS FOUNDATION TRUST",38,28,0.76,1.66666666666667,0.921052631578947,0.607142857142857
2017-01-01,"RWN","SOUTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",10,0,1.42857142857143,13,0.9,NA
2017-01-01,"RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",20,36,1.41666666666667,2.4,0.85,0.444444444444444
2017-01-01,"RWV","DEVON PARTNERSHIP NHS TRUST",14,4,0.875,5,0.785714285714286,0.25
2017-01-01,"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST",9,0,0.9,13,1,NA
2017-01-01,"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST",41,22,0.759259259259259,0.578947368421053,0.804878048780488,1
2017-01-01,"RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",61,80,1.51923076923077,2,0.704918032786885,0.5
2017-01-01,"RX4","NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",39,34,1.36111111111111,1,0.794871794871795,0.764705882352941
2017-01-01,"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST",20,25,0.833333333333333,1.5625,0.9,0.64
2017-01-01,"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST",35,1,0.795454545454546,1.5,0.885714285714286,1
2017-01-01,"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST",25,25,1.35714285714286,1.5,0.68,0.64
2017-01-01,"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST",24,17,0.8,0.772727272727273,0.958333333333333,0.941176470588235
2017-01-01,"RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST",5,1,0.5,0.5,1,1
2017-01-01,"RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST",28,36,1.42857142857143,0.947368421052632,0.785714285714286,0.777777777777778
2017-01-01,"RXX","SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST",18,10,1,5,0.777777777777778,0
2017-01-01,"RXY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST",12,12,1.4,1.33333333333333,0.75,0.666666666666667
2017-01-01,"RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST",30,43,1.6,2.83333333333333,0.566666666666667,0.325581395348837
2017-01-01,"RYK","DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST",7,5,1.5,0.833333333333333,0.857142857142857,1
2017-01-01,"TAD","BRADFORD DISTRICT CARE NHS FOUNDATION TRUST",38,22,1.63636363636364,2.33333333333333,0.605263157894737,0.454545454545455
2017-01-01,"TAF","CAMDEN AND ISLINGTON NHS FOUNDATION TRUST",21,9,1.25,1.83333333333333,0.857142857142857,0.555555555555556
2017-01-01,"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST",15,14,1.75,1.83333333333333,0.6,0.571428571428571
2017-01-01,"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST",14,14,2.5,3.66666666666667,0.428571428571429,0.285714285714286
2017-02-01,"NHV","COMMUNITY LINKS (NORTHERN) LTD",16,29,1,2.16666666666667,0.75,0.482758620689655
2017-02-01,"NKD","THE YOUTH ENQUIRY SERVICE (PLYMOUTH) LTD",10,4,2,2,0.5,0.5
2017-02-01,"NQL","NAVIGO",4,1,1.5,0.5,0.75,1
2017-02-01,"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",4,1,1.33333333333333,1.5,1,1
2017-02-01,"R1C","SOLENT NHS TRUST",8,1,0.8,2.5,0.75,0
2017-02-01,"R1F","ISLE OF WIGHT NHS TRUST",2,4,1,1,0.5,0.75
2017-02-01,"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST",20,15,0.833333333333333,0.75,0.9,0.733333333333333
2017-02-01,"RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST",2,0,1.5,13,1,NA
2017-02-01,"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",10,0,0.714285714285714,13,1,NA
2017-02-01,"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST",9,14,0.9,10,0.888888888888889,0.142857142857143
2017-02-01,"RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST",29,11,1.4375,1.25,0.655172413793103,0.636363636363636
2017-02-01,"RJ8","CORNWALL PARTNERSHIP NHS FOUNDATION TRUST",4,9,2,0.642857142857143,0.5,0.888888888888889
2017-02-01,"RKL","WEST LONDON MENTAL HEALTH NHS TRUST",13,6,1.125,3,0.769230769230769,0.333333333333333
2017-02-01,"RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST",5,5,0.5,2.25,1,0.4
2017-02-01,"RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST",26,20,1.55555555555556,3.5,0.653846153846154,0.35
2017-02-01,"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST",7,6,1.125,6,1,0
2017-02-01,"RNU","OXFORD HEALTH NHS FOUNDATION TRUST",19,22,1.5,2.5,0.631578947368421,0.454545454545455
2017-02-01,"RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST",5,3,0.625,1.25,1,1
2017-02-01,"RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST",5,0,0.5,13,1,NA
2017-02-01,"RPG","OXLEAS NHS FOUNDATION TRUST",12,0,1.75,13,0.583333333333333,NA
2017-02-01,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST",27,27,1.35,4.25,0.740740740740741,0.259259259259259
2017-02-01,"RQY","SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST",22,8,1.35714285714286,4,0.909090909090909,0.375
2017-02-01,"RRD","NORTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",7,10,0.875,1,1,0.5
2017-02-01,"RRE","SOUTH STAFFORDSHIRE AND SHROPSHIRE HEALTHCARE NHS FOUNDATION TRUST",6,6,1.33333333333333,4,0.833333333333333,0.166666666666667
2017-02-01,"RRP","BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",20,31,3,2.125,0.45,0.451612903225806
2017-02-01,"RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST",19,13,0.863636363636364,1.3,0.736842105263158,0.769230769230769
2017-02-01,"RT2","PENNINE CARE NHS FOUNDATION TRUST",30,71,1.76923076923077,3.16666666666667,0.6,0.323943661971831
2017-02-01,"RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST",16,35,1.28571428571429,1.68181818181818,0.8125,0.6
2017-02-01,"RTQ","2GETHER NHS FOUNDATION TRUST",7,4,1.25,2.5,0.714285714285714,0.25
2017-02-01,"RTV","NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST",16,47,1,1.5,0.8125,0.617021276595745
2017-02-01,"RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST",21,44,1.31818181818182,4,0.857142857142857,0.318181818181818
2017-02-01,"RV5","SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST",36,22,1.52941176470588,2,0.722222222222222,0.5
2017-02-01,"RV9","HUMBER NHS FOUNDATION TRUST",14,5,1.55555555555556,1.83333333333333,0.785714285714286,0.6
2017-02-01,"RVN","AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST",36,22,1.25,2.66666666666667,0.833333333333333,0.136363636363636
2017-02-01,"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST",36,22,0.782608695652174,0.846153846153846,0.972222222222222,0.909090909090909
2017-02-01,"RW4","MERSEY CARE NHS FOUNDATION TRUST",10,59,1.6,7.5,0.7,0.152542372881356
2017-02-01,"RW5","LANCASHIRE CARE NHS FOUNDATION TRUST",43,43,1.35714285714286,1.875,0.813953488372093,0.511627906976744
2017-02-01,"RWK","EAST LONDON NHS FOUNDATION TRUST",66,35,0.825,1.16666666666667,0.954545454545455,0.714285714285714
2017-02-01,"RWN","SOUTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",10,0,0.833333333333333,13,0.9,NA
2017-02-01,"RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",20,55,1.5,4.7,0.75,0.236363636363636
2017-02-01,"RWV","DEVON PARTNERSHIP NHS TRUST",14,17,1.625,2.125,0.714285714285714,0.470588235294118
2017-02-01,"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST",10,4,1.33333333333333,0.5,0.9,1
2017-02-01,"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST",45,19,0.833333333333333,1.08333333333333,0.933333333333333,0.789473684210526
2017-02-01,"RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",47,97,1.4375,2.625,0.787234042553192,0.422680412371134
2017-02-01,"RX4","NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",34,25,1.52941176470588,1.5,0.735294117647059,0.56
2017-02-01,"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST",13,27,1.07142857142857,1.68181818181818,1,0.62962962962963
2017-02-01,"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST",43,14,1.40909090909091,3,0.953488372093023,0
2017-02-01,"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST",25,32,0.892857142857143,1.625,0.84,0.59375
2017-02-01,"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST",24,14,0.75,1,1,0.785714285714286
2017-02-01,"RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST",4,2,0.5,0.5,1,1
2017-02-01,"RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST",43,23,1.55357142857143,0.821428571428571,0.790697674418605,0.826086956521739
2017-02-01,"RXX","SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST",19,10,1.1,0.833333333333333,0.736842105263158,0.8
2017-02-01,"RXY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST",13,24,0.928571428571429,1,0.846153846153846,0.708333333333333
2017-02-01,"RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST",21,36,3.16666666666667,5.6,0.380952380952381,0.138888888888889
2017-02-01,"RYK","DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST",10,3,1.33333333333333,0.5,0.7,1
2017-02-01,"TAD","BRADFORD DISTRICT CARE NHS FOUNDATION TRUST",22,38,1,2.77777777777778,0.954545454545455,0.31578947368421
2017-02-01,"TAF","CAMDEN AND ISLINGTON NHS FOUNDATION TRUST",22,7,0.916666666666667,0.875,0.863636363636364,0.714285714285714
2017-02-01,"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST",15,13,1.78571428571429,2.25,0.6,0.461538461538462
2017-02-01,"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST",10,8,1.5,1.66666666666667,0.7,0.625
2017-03-01,"NHV","COMMUNITY LINKS (NORTHERN) LTD",25,28,1.38888888888889,4.4,0.72,0.142857142857143
2017-03-01,"NKD","THE YOUTH ENQUIRY SERVICE (PLYMOUTH) LTD",1,6,1.5,2.5,1,0.333333333333333
2017-03-01,"NQL","NAVIGO",4,4,0.666666666666667,0.666666666666667,0.75,0.75
2017-03-01,"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",5,0,0.833333333333333,13,0.8,NA
2017-03-01,"R1C","SOLENT NHS TRUST",4,3,1.33333333333333,2.75,1,0
2017-03-01,"R1F","ISLE OF WIGHT NHS TRUST",5,4,1.5,0.5,0.6,1
2017-03-01,"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST",24,7,1,0.875,0.916666666666667,0.857142857142857
2017-03-01,"RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST",1,2,1.5,0.5,1,1
2017-03-01,"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",6,0,0.75,13,0.833333333333333,NA
2017-03-01,"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST",6,12,1,4,0.833333333333333,0.25
2017-03-01,"RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST",35,9,1.38235294117647,0.9,0.8,0.555555555555556
2017-03-01,"RJ8","CORNWALL PARTNERSHIP NHS FOUNDATION TRUST",11,6,1.1,1,0.909090909090909,0.833333333333333
2017-03-01,"RKL","WEST LONDON MENTAL HEALTH NHS TRUST",23,14,1.9,0.7,0.521739130434783,0.857142857142857
2017-03-01,"RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST",13,4,1.5,1,0.846153846153846,0.5
2017-03-01,"RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST",32,24,1.75,2,0.5625,0.5
2017-03-01,"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST",13,6,1.38888888888889,1,0.923076923076923,0.666666666666667
2017-03-01,"RNU","OXFORD HEALTH NHS FOUNDATION TRUST",20,24,1.5,1.75,0.75,0.583333333333333
2017-03-01,"RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST",8,3,0.8,0.5,0.875,1
2017-03-01,"RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST",9,1,1.16666666666667,0.5,0.777777777777778,1
2017-03-01,"RPG","OXLEAS NHS FOUNDATION TRUST",12,2,3,1,0.416666666666667,1
2017-03-01,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST",24,34,0.923076923076923,4.75,0.708333333333333,0.294117647058824
2017-03-01,"RQY","SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST",30,7,1.69230769230769,1.5,0.633333333333333,0.571428571428571
2017-03-01,"RRD","NORTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",18,12,1.57142857142857,2,0.666666666666667,0.5
2017-03-01,"RRE","SOUTH STAFFORDSHIRE AND SHROPSHIRE HEALTHCARE NHS FOUNDATION TRUST",3,3,2.5,2.75,0.333333333333333,0
2017-03-01,"RRP","BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",23,28,1.68181818181818,2.18181818181818,0.652173913043478,0.428571428571429
2017-03-01,"RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST",23,14,1.125,1.66666666666667,0.652173913043478,0.642857142857143
2017-03-01,"RT2","PENNINE CARE NHS FOUNDATION TRUST",32,77,1.5,4.17857142857143,0.625,0.233766233766234
2017-03-01,"RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST",23,45,1.75,2.32142857142857,0.608695652173913,0.4
2017-03-01,"RTQ","2GETHER NHS FOUNDATION TRUST",7,6,1.5,1,0.571428571428571,0.666666666666667
2017-03-01,"RTV","NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST",28,56,1.4,1.46666666666667,0.821428571428571,0.642857142857143
2017-03-01,"RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST",29,39,1.42307692307692,2.16666666666667,0.758620689655172,0.487179487179487
2017-03-01,"RV5","SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST",27,20,1.5625,1,0.62962962962963,0.55
2017-03-01,"RV9","HUMBER NHS FOUNDATION TRUST",12,14,1.625,1,0.75,0.785714285714286
2017-03-01,"RVN","AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST",26,23,1.35714285714286,4.54166666666667,0.846153846153846,0
2017-03-01,"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST",46,12,0.958333333333333,0.75,0.847826086956522,0.833333333333333
2017-03-01,"RW4","MERSEY CARE NHS FOUNDATION TRUST",17,56,1.9375,12.0344827586207,0.529411764705882,0.232142857142857
2017-03-01,"RW5","LANCASHIRE CARE NHS FOUNDATION TRUST",39,52,1.44117647058824,1.625,0.743589743589744,0.557692307692308
2017-03-01,"RWK","EAST LONDON NHS FOUNDATION TRUST",70,34,1.06666666666667,1.63636363636364,0.9,0.61764705882353
2017-03-01,"RWN","SOUTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",13,0,1.5,13,0.615384615384615,NA
2017-03-01,"RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",26,40,1.53333333333333,2.71428571428571,0.769230769230769,0.375
2017-03-01,"RWV","DEVON PARTNERSHIP NHS TRUST",25,10,1.3,3.5,0.64,0.4
2017-03-01,"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST",15,7,1.58333333333333,0.7,0.666666666666667,1
2017-03-01,"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST",42,12,0.954545454545454,1.6,0.785714285714286,0.666666666666667
2017-03-01,"RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",49,90,1.56666666666667,2.28571428571429,0.63265306122449,0.477777777777778
2017-03-01,"RX4","NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",34,22,1.29411764705882,0.846153846153846,0.852941176470588,0.818181818181818
2017-03-01,"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST",23,34,1.375,1.875,0.826086956521739,0.529411764705882
2017-03-01,"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST",37,13,1.14705882352941,2.8125,0.891891891891892,0
2017-03-01,"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST",41,27,1.58333333333333,1.5,0.682926829268293,0.555555555555556
2017-03-01,"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST",21,15,1.375,2.16666666666667,0.857142857142857,0.466666666666667
2017-03-01,"RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST",6,2,1,0.5,1,1
2017-03-01,"RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST",30,21,1.42105263157895,1.3,0.866666666666667,0.666666666666667
2017-03-01,"RXX","SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST",24,13,1.33333333333333,1.25,0.75,0.846153846153846
2017-03-01,"RXY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST",19,24,1.59090909090909,1,0.736842105263158,0.708333333333333
2017-03-01,"RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST",16,29,3,4.16666666666667,0.375,0.103448275862069
2017-03-01,"RYK","DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST",5,0,1.5,13,1,NA
2017-03-01,"TAD","BRADFORD DISTRICT CARE NHS FOUNDATION TRUST",32,27,1.55555555555556,3.5,0.625,0.444444444444444
2017-03-01,"TAF","CAMDEN AND ISLINGTON NHS FOUNDATION TRUST",21,18,1.34615384615385,0.9,0.904761904761905,0.722222222222222
2017-03-01,"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST",21,21,1.85,3.75,0.571428571428571,0.333333333333333
2017-03-01,"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST",14,11,1.75,1.75,0.571428571428571,0.545454545454545
2017-04-01,"NHV","COMMUNITY LINKS (NORTHERN) LTD",13,30,1.25,7.25,0.615384615384615,0.3
2017-04-01,"NKD","THE YOUTH ENQUIRY SERVICE (PLYMOUTH) LTD",5,6,3.16666666666667,2.25,0.4,0.333333333333333
2017-04-01,"NQL","NAVIGO",3,4,1.5,1,1,0.5
2017-04-01,"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",0,1,13,2.5,NA,0
2017-04-01,"R1C","SOLENT NHS TRUST",10,1,4,7.5,0.3,0
2017-04-01,"R1F","ISLE OF WIGHT NHS TRUST",1,3,1.5,0.75,1,0.666666666666667
2017-04-01,"R1L","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",21,4,1.60714285714286,0.666666666666667,0.761904761904762,1
